pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID
p2,0.8,0.0289608460649951,0.0289608460649951,0.3405287736639989,0.03873113206220588,0.039846843685396996,0.11559874073171818,0.05765437174696387,0.09410253779389505,0.007664749917004828,0.005694351137252543,0.005694351137252543,0.5362077356872781,h00,103568543989312214
p2,0.9,0.0194147556491627,0.0194147556491627,0.35584718141655014,0.029092930926832114,0.029930998895917812,0.12206017451213182,0.05628812545166989,0.0918725725762888,0.007632420448533836,0.0032286988027278455,0.0032286988027278455,0.5144602236227843,h00,103568543989312214
p2,1.0,0.013067360822545143,0.013067360822545143,0.3694784147196136,0.022330909879021015,0.022974187118334377,0.12830225677377613,0.05616531349479447,0.09167212087656108,0.007575999751941358,0.0018154566679397563,0.0018154566679397563,0.4946433287546689,h00,103568543989312214
p2,1.1,0.008902149950109899,0.008902149950109899,0.38141028122420056,0.017574594096967513,0.018080858124452173,0.13421513944210137,0.05661728002481676,0.09240981337383884,0.007508966921702555,0.001020578016409827,0.001020578016409827,0.4768656124119955,h00,103568543989312214
p2,1.2,0.006163719071914896,0.006163719071914896,0.3917386962669751,0.014179440358502042,0.014587901603397162,0.1397293237552191,0.05724740690261888,0.09343829632381473,0.007439176495494502,0.0005764212772087705,0.0005764212772087705,0.46109280348231124,h00,103568543989312214
p2,1.3,0.004344135678377146,0.004344135678377146,0.40061517634972826,0.0117053304733702,0.012042521063138066,0.14480772817140394,0.05783625088127022,0.09439939799011922,0.0073708614637014525,0.00032814170518565943,0.00032814170518565943,0.4472062340151664,h00,103568543989312214
p3,0.7,0.039497057075555994,0.039497057075555994,0.31649810799497075,0.05956280067495747,0.060043145841691,0.16697364545041718,0.04046291245710655,0.06098338948892487,0.014362153596443158,0.009932716678755579,0.009932716678755579,0.5021660929581689,h00,103568543989312214
p3,0.8,0.02609555257936178,0.02609555257936178,0.3282626181416665,0.0431503665646892,0.04349835339182379,0.17662351561862433,0.025524465015706314,0.038469015130814514,0.014572342728742202,0.005847048243246873,0.005847048243246873,0.48054152351096696,h00,103568543989312214
p3,0.9,0.017054199274539075,0.017054199274539075,0.33862462513786634,0.03156196801045578,0.031816500010540094,0.18566027649086228,0.01582141391367566,0.023845130969896888,0.014769409522416435,0.0033964106182790533,0.0033964106182790533,0.4609456888488549,h00,103568543989312214
p3,1.0,0.011200385820614962,0.011200385820614962,0.347551284399642,0.023631348479942454,0.02382192387090973,0.19401712977819038,0.009760704336582092,0.01471077582156301,0.014955093177102875,0.0019784953525274437,0.0019784953525274437,0.4434764926450648,h00,103568543989312214
