pop,category,len>0_score!=0,len>0_score==0,len==0_score==0,hXX,simID
p1,C,31,132,337,h15,3229084381084250086
p1,Non-ROH,500,0,0,h15,3229084381084250086
p2,A,499,1,0,h15,3229084381084250086
p2,B,234,266,0,h15,3229084381084250086
p2,C,21,99,380,h15,3229084381084250086
p2,Non-ROH,500,0,0,h15,3229084381084250086
p3,A,498,2,0,h15,3229084381084250086
p3,B,314,186,0,h15,3229084381084250086
p3,C,15,126,359,h15,3229084381084250086
p3,Non-ROH,500,0,0,h15,3229084381084250086
p1,A,436,64,0,h15,3269154127785763226
p1,B,67,416,17,h15,3269154127785763226
p1,C,21,99,380,h15,3269154127785763226
p1,Non-ROH,500,0,0,h15,3269154127785763226
p2,A,479,21,0,h15,3269154127785763226
p2,B,143,357,0,h15,3269154127785763226
p2,C,16,97,387,h15,3269154127785763226
p2,Non-ROH,500,0,0,h15,3269154127785763226
p3,A,486,14,0,h15,3269154127785763226
p3,B,175,325,0,h15,3269154127785763226
p3,C,11,125,364,h15,3269154127785763226
p3,Non-ROH,500,0,0,h15,3269154127785763226
p1,A,455,45,0,h15,3273519525761798471
p1,B,77,407,16,h15,3273519525761798471
p1,C,27,107,366,h15,3273519525761798471
p1,Non-ROH,500,0,0,h15,3273519525761798471
p2,A,497,3,0,h15,3273519525761798471
p2,B,187,311,2,h15,3273519525761798471
p2,C,12,95,393,h15,3273519525761798471
p2,Non-ROH,500,0,0,h15,3273519525761798471
p3,A,498,2,0,h15,3273519525761798471
p3,B,223,277,0,h15,3273519525761798471
p3,C,19,192,289,h15,3273519525761798471
p3,Non-ROH,500,0,0,h15,3273519525761798471
p1,A,446,54,0,h15,327374201998611945
p1,B,129,358,13,h15,327374201998611945
p1,C,35,87,378,h15,327374201998611945
p1,Non-ROH,500,0,0,h15,327374201998611945
p2,A,497,3,0,h15,327374201998611945
p2,B,310,190,0,h15,327374201998611945
p2,C,30,108,362,h15,327374201998611945
p2,Non-ROH,500,0,0,h15,327374201998611945
p3,A,499,1,0,h15,327374201998611945
p3,B,343,157,0,h15,327374201998611945
p3,C,28,142,330,h15,327374201998611945
p3,Non-ROH,500,0,0,h15,327374201998611945
p1,A,420,80,0,h15,3287578407771284395
p1,B,77,402,21,h15,3287578407771284395
p1,C,23,125,352,h15,3287578407771284395
p1,Non-ROH,500,0,0,h15,3287578407771284395
p2,A,493,7,0,h15,3287578407771284395
p2,B,186,314,0,h15,3287578407771284395
p2,C,14,151,335,h15,3287578407771284395
p2,Non-ROH,500,0,0,h15,3287578407771284395
p3,A,488,12,0,h15,3287578407771284395
p3,B,223,277,0,h15,3287578407771284395
p3,C,7,106,387,h15,3287578407771284395
p3,Non-ROH,500,0,0,h15,3287578407771284395
p1,A,447,53,0,h15,3307057665339367362
p1,B,92,391,17,h15,3307057665339367362
p1,C,24,85,391,h15,3307057665339367362
p1,Non-ROH,500,0,0,h15,3307057665339367362
p2,A,493,7,0,h15,3307057665339367362
p2,B,234,266,0,h15,3307057665339367362
p2,C,13,140,347,h15,3307057665339367362
p2,Non-ROH,500,0,0,h15,3307057665339367362
p3,A,497,3,0,h15,3307057665339367362
p3,B,267,233,0,h15,3307057665339367362
p3,C,17,106,377,h15,3307057665339367362
p3,Non-ROH,500,0,0,h15,3307057665339367362
p1,A,465,35,0,h15,3312670969703424243
p1,B,126,364,10,h15,3312670969703424243
p1,C,23,132,345,h15,3312670969703424243
p1,Non-ROH,500,0,0,h15,3312670969703424243
p2,A,500,0,0,h15,3312670969703424243
p2,B,261,239,0,h15,3312670969703424243
p2,C,23,107,370,h15,3312670969703424243
p2,Non-ROH,500,0,0,h15,3312670969703424243
p3,A,500,0,0,h15,3312670969703424243
p3,B,305,195,0,h15,3312670969703424243
p3,C,18,137,345,h15,3312670969703424243
p3,Non-ROH,500,0,0,h15,3312670969703424243
p1,A,449,51,0,h15,3340500241406418966
p1,B,78,412,10,h15,3340500241406418966
p1,C,27,106,367,h15,3340500241406418966
p1,Non-ROH,500,0,0,h15,3340500241406418966
p2,A,497,3,0,h15,3340500241406418966
p2,B,195,305,0,h15,3340500241406418966
p2,C,17,121,362,h15,3340500241406418966
p2,Non-ROH,500,0,0,h15,3340500241406418966
p3,A,496,4,0,h15,3340500241406418966
p3,B,277,223,0,h15,3340500241406418966
p3,C,10,103,387,h15,3340500241406418966
p3,Non-ROH,500,0,0,h15,3340500241406418966
p1,A,446,54,0,h15,3366207165799477625
p1,B,106,381,13,h15,3366207165799477625
p1,C,20,85,395,h15,3366207165799477625
p1,Non-ROH,500,0,0,h15,3366207165799477625
p2,A,493,7,0,h15,3366207165799477625
p2,B,221,279,0,h15,3366207165799477625
p2,C,19,101,380,h15,3366207165799477625
p2,Non-ROH,500,0,0,h15,3366207165799477625
p3,A,497,3,0,h15,3366207165799477625
p3,B,261,239,0,h15,3366207165799477625
p3,C,20,130,350,h15,3366207165799477625
p3,Non-ROH,500,0,0,h15,3366207165799477625
p1,A,425,75,0,h15,3390192299247848860
p1,B,79,408,13,h15,3390192299247848860
p1,C,20,109,371,h15,3390192299247848860
p1,Non-ROH,500,0,0,h15,3390192299247848860
p2,A,483,17,0,h15,3390192299247848860
p2,B,182,318,0,h15,3390192299247848860
p2,C,13,148,339,h15,3390192299247848860
p2,Non-ROH,500,0,0,h15,3390192299247848860
p3,A,480,20,0,h15,3390192299247848860
p3,B,210,290,0,h15,3390192299247848860
p3,C,8,164,328,h15,3390192299247848860
p3,Non-ROH,500,0,0,h15,3390192299247848860
p1,A,332,168,0,h15,3390259435413110861
p1,B,108,380,12,h15,3390259435413110861
p1,C,32,85,383,h15,3390259435413110861
p1,Non-ROH,500,0,0,h15,3390259435413110861
p2,A,461,39,0,h15,3390259435413110861
p2,B,254,246,0,h15,3390259435413110861
p2,C,19,115,366,h15,3390259435413110861
p2,Non-ROH,500,0,0,h15,3390259435413110861
p3,A,480,20,0,h15,3390259435413110861
p3,B,288,212,0,h15,3390259435413110861
p3,C,19,153,328,h15,3390259435413110861
p3,Non-ROH,500,0,0,h15,3390259435413110861
p1,A,433,67,0,h15,3393781634093874376
p1,B,69,410,21,h15,3393781634093874376
p1,C,31,101,368,h15,3393781634093874376
p1,Non-ROH,500,0,0,h15,3393781634093874376
p2,A,493,7,0,h15,3393781634093874376
p2,B,181,319,0,h15,3393781634093874376
p2,C,29,128,343,h15,3393781634093874376
p2,Non-ROH,500,0,0,h15,3393781634093874376
p3,A,488,12,0,h15,3393781634093874376
p3,B,238,261,1,h15,3393781634093874376
p3,C,16,247,237,h15,3393781634093874376
p3,Non-ROH,500,0,0,h15,3393781634093874376
p1,A,429,71,0,h15,3417960183250057610
p1,B,99,377,24,h15,3417960183250057610
p1,C,32,93,375,h15,3417960183250057610
p1,Non-ROH,500,0,0,h15,3417960183250057610
p2,A,482,18,0,h15,3417960183250057610
p2,B,195,305,0,h15,3417960183250057610
p2,C,25,117,358,h15,3417960183250057610
p2,Non-ROH,500,0,0,h15,3417960183250057610
p3,A,494,6,0,h15,3417960183250057610
p3,B,268,232,0,h15,3417960183250057610
p3,C,22,119,359,h15,3417960183250057610
p3,Non-ROH,500,0,0,h15,3417960183250057610
p1,A,471,29,0,h15,3435960736692290857
p1,B,112,373,15,h15,3435960736692290857
p1,C,27,100,373,h15,3435960736692290857
p1,Non-ROH,500,0,0,h15,3435960736692290857
p2,A,497,3,0,h15,3435960736692290857
p2,B,263,237,0,h15,3435960736692290857
p2,C,19,102,379,h15,3435960736692290857
p2,Non-ROH,500,0,0,h15,3435960736692290857
p3,A,495,5,0,h15,3435960736692290857
p3,B,263,237,0,h15,3435960736692290857
p3,C,21,124,355,h15,3435960736692290857
p3,Non-ROH,500,0,0,h15,3435960736692290857
p1,A,477,23,0,h15,3455365682701319468
p1,B,131,350,19,h15,3455365682701319468
p1,C,26,95,379,h15,3455365682701319468
p1,Non-ROH,500,0,0,h15,3455365682701319468
p2,A,498,2,0,h15,3455365682701319468
p2,B,276,224,0,h15,3455365682701319468
p2,C,24,96,380,h15,3455365682701319468
p2,Non-ROH,500,0,0,h15,3455365682701319468
p3,A,500,0,0,h15,3455365682701319468
p3,B,339,161,0,h15,3455365682701319468
p3,C,16,113,371,h15,3455365682701319468
p3,Non-ROH,500,0,0,h15,3455365682701319468
p1,A,443,57,0,h15,345893178432323072
p1,B,93,384,23,h15,345893178432323072
p1,C,25,92,383,h15,345893178432323072
p1,Non-ROH,500,0,0,h15,345893178432323072
p2,A,499,1,0,h15,345893178432323072
p2,B,206,294,0,h15,345893178432323072
p2,C,18,108,374,h15,345893178432323072
p2,Non-ROH,500,0,0,h15,345893178432323072
p3,A,496,4,0,h15,345893178432323072
p3,B,287,213,0,h15,345893178432323072
p3,C,26,106,368,h15,345893178432323072
p3,Non-ROH,500,0,0,h15,345893178432323072
p1,A,417,83,0,h15,3477192275022389711
p1,B,88,407,5,h15,3477192275022389711
p1,C,22,111,367,h15,3477192275022389711
p1,Non-ROH,500,0,0,h15,3477192275022389711
p2,A,495,5,0,h15,3477192275022389711
p2,B,191,309,0,h15,3477192275022389711
p2,C,15,100,385,h15,3477192275022389711
p2,Non-ROH,500,0,0,h15,3477192275022389711
p3,A,498,2,0,h15,3477192275022389711
p3,B,265,235,0,h15,3477192275022389711
p3,C,18,194,288,h15,3477192275022389711
p3,Non-ROH,500,0,0,h15,3477192275022389711
p1,A,441,59,0,h15,3479175608016784041
p1,B,123,369,8,h15,3479175608016784041
p1,C,22,110,368,h15,3479175608016784041
p1,Non-ROH,500,0,0,h15,3479175608016784041
p2,A,482,18,0,h15,3479175608016784041
p2,B,263,237,0,h15,3479175608016784041
p2,C,24,111,365,h15,3479175608016784041
p2,Non-ROH,500,0,0,h15,3479175608016784041
p3,A,496,4,0,h15,3479175608016784041
p3,B,345,155,0,h15,3479175608016784041
p3,C,11,92,397,h15,3479175608016784041
p3,Non-ROH,500,0,0,h15,3479175608016784041
p1,A,472,28,0,h15,348132335556126410
p1,B,158,326,16,h15,348132335556126410
p1,C,36,104,360,h15,348132335556126410
p1,Non-ROH,500,0,0,h15,348132335556126410
p2,A,497,3,0,h15,348132335556126410
p2,B,269,231,0,h15,348132335556126410
p2,C,24,111,365,h15,348132335556126410
p2,Non-ROH,500,0,0,h15,348132335556126410
p3,A,498,2,0,h15,348132335556126410
p3,B,352,148,0,h15,348132335556126410
p3,C,24,165,311,h15,348132335556126410
p3,Non-ROH,500,0,0,h15,348132335556126410
p1,A,432,68,0,h15,3483790858614949299
p1,B,74,417,9,h15,3483790858614949299
p1,C,22,114,364,h15,3483790858614949299
p1,Non-ROH,500,0,0,h15,3483790858614949299
p2,A,480,20,0,h15,3483790858614949299
p2,B,178,322,0,h15,3483790858614949299
p2,C,15,142,343,h15,3483790858614949299
p2,Non-ROH,500,0,0,h15,3483790858614949299
p3,A,499,1,0,h15,3483790858614949299
p3,B,295,205,0,h15,3483790858614949299
p3,C,18,127,355,h15,3483790858614949299
p3,Non-ROH,500,0,0,h15,3483790858614949299
p1,A,414,86,0,h15,348508022849407605
p1,B,74,416,10,h15,348508022849407605
p1,C,29,118,353,h15,348508022849407605
p1,Non-ROH,500,0,0,h15,348508022849407605
p2,A,496,4,0,h15,348508022849407605
p2,B,225,275,0,h15,348508022849407605
p2,C,16,122,362,h15,348508022849407605
p2,Non-ROH,500,0,0,h15,348508022849407605
p3,A,485,15,0,h15,348508022849407605
p3,B,281,219,0,h15,348508022849407605
p3,C,12,132,356,h15,348508022849407605
p3,Non-ROH,500,0,0,h15,348508022849407605
p1,A,457,43,0,h15,3497185378182906998
p1,B,134,350,16,h15,3497185378182906998
p1,C,52,76,372,h15,3497185378182906998
p1,Non-ROH,500,0,0,h15,3497185378182906998
p2,A,491,9,0,h15,3497185378182906998
p2,B,297,203,0,h15,3497185378182906998
p2,C,64,62,374,h15,3497185378182906998
p2,Non-ROH,500,0,0,h15,3497185378182906998
p3,A,499,1,0,h15,3497185378182906998
p3,B,333,167,0,h15,3497185378182906998
p3,C,55,71,374,h15,3497185378182906998
p3,Non-ROH,500,0,0,h15,3497185378182906998
p1,A,459,41,0,h15,3555433514481028389
p1,B,83,395,22,h15,3555433514481028389
p1,C,27,93,380,h15,3555433514481028389
p1,Non-ROH,500,0,0,h15,3555433514481028389
p2,A,497,3,0,h15,3555433514481028389
p2,B,176,324,0,h15,3555433514481028389
p2,C,35,134,331,h15,3555433514481028389
p2,Non-ROH,500,0,0,h15,3555433514481028389
p3,A,496,4,0,h15,3555433514481028389
p3,B,254,246,0,h15,3555433514481028389
p3,C,55,127,318,h15,3555433514481028389
p3,Non-ROH,500,0,0,h15,3555433514481028389
p1,A,348,152,0,h15,3564625325912848432
p1,B,52,434,14,h15,3564625325912848432
p1,C,17,111,372,h15,3564625325912848432
p1,Non-ROH,500,0,0,h15,3564625325912848432
p2,A,446,54,0,h15,3564625325912848432
p2,B,159,341,0,h15,3564625325912848432
p2,C,13,131,356,h15,3564625325912848432
p2,Non-ROH,500,0,0,h15,3564625325912848432
p3,A,469,31,0,h15,3564625325912848432
p3,B,230,270,0,h15,3564625325912848432
p3,C,8,129,363,h15,3564625325912848432
p3,Non-ROH,500,0,0,h15,3564625325912848432
p1,A,447,53,0,h15,358318172360876650
p1,B,122,361,17,h15,358318172360876650
p1,C,24,123,353,h15,358318172360876650
p1,Non-ROH,500,0,0,h15,358318172360876650
p2,A,493,7,0,h15,358318172360876650
p2,B,289,211,0,h15,358318172360876650
p2,C,14,114,372,h15,358318172360876650
p2,Non-ROH,500,0,0,h15,358318172360876650
p3,A,499,1,0,h15,358318172360876650
p3,B,335,165,0,h15,358318172360876650
p3,C,29,92,379,h15,358318172360876650
p3,Non-ROH,500,0,0,h15,358318172360876650
p1,A,404,96,0,h15,3598883743904255961
p1,B,73,412,15,h15,3598883743904255961
p1,C,20,122,358,h15,3598883743904255961
p1,Non-ROH,500,0,0,h15,3598883743904255961
p2,A,467,33,0,h15,3598883743904255961
p2,B,145,355,0,h15,3598883743904255961
p2,C,11,101,388,h15,3598883743904255961
p2,Non-ROH,500,0,0,h15,3598883743904255961
p3,A,498,2,0,h15,3598883743904255961
p3,B,250,250,0,h15,3598883743904255961
p3,C,7,133,360,h15,3598883743904255961
p3,Non-ROH,500,0,0,h15,3598883743904255961
p1,A,432,68,0,h15,3603715605818049841
p1,B,117,366,17,h15,3603715605818049841
p1,C,17,112,371,h15,3603715605818049841
p1,Non-ROH,500,0,0,h15,3603715605818049841
p2,A,489,11,0,h15,3603715605818049841
p2,B,179,321,0,h15,3603715605818049841
p2,C,10,116,374,h15,3603715605818049841
p2,Non-ROH,500,0,0,h15,3603715605818049841
p3,A,484,16,0,h15,3603715605818049841
p3,B,237,263,0,h15,3603715605818049841
p3,C,16,127,357,h15,3603715605818049841
p3,Non-ROH,500,0,0,h15,3603715605818049841
p1,A,451,49,0,h15,3607480588533803111
p1,B,111,371,18,h15,3607480588533803111
p1,C,31,99,370,h15,3607480588533803111
p1,Non-ROH,500,0,0,h15,3607480588533803111
p2,A,498,2,0,h15,3607480588533803111
p2,B,301,199,0,h15,3607480588533803111
p2,C,22,128,350,h15,3607480588533803111
p2,Non-ROH,500,0,0,h15,3607480588533803111
p3,A,495,5,0,h15,3607480588533803111
p3,B,297,203,0,h15,3607480588533803111
p3,C,36,137,327,h15,3607480588533803111
p3,Non-ROH,500,0,0,h15,3607480588533803111
p1,A,461,39,0,h15,3617997975680925724
p1,B,105,381,14,h15,3617997975680925724
p1,C,35,108,357,h15,3617997975680925724
p1,Non-ROH,500,0,0,h15,3617997975680925724
p2,A,498,2,0,h15,3617997975680925724
p2,B,241,259,0,h15,3617997975680925724
p2,C,18,123,359,h15,3617997975680925724
p2,Non-ROH,500,0,0,h15,3617997975680925724
p3,A,498,2,0,h15,3617997975680925724
p3,B,286,214,0,h15,3617997975680925724
p3,C,13,157,330,h15,3617997975680925724
p3,Non-ROH,500,0,0,h15,3617997975680925724
p1,A,473,27,0,h15,3639317139526480027
p1,B,91,395,14,h15,3639317139526480027
p1,C,30,107,363,h15,3639317139526480027
p1,Non-ROH,500,0,0,h15,3639317139526480027
p2,A,495,5,0,h15,3639317139526480027
p2,B,228,272,0,h15,3639317139526480027
p2,C,14,81,405,h15,3639317139526480027
p2,Non-ROH,500,0,0,h15,3639317139526480027
p3,A,497,3,0,h15,3639317139526480027
p3,B,325,175,0,h15,3639317139526480027
p3,C,18,137,345,h15,3639317139526480027
p3,Non-ROH,500,0,0,h15,3639317139526480027
p1,A,445,55,0,h15,3665484960265591111
p1,B,104,382,14,h15,3665484960265591111
p1,C,27,100,373,h15,3665484960265591111
p1,Non-ROH,500,0,0,h15,3665484960265591111
p2,A,494,6,0,h15,3665484960265591111
p2,B,238,262,0,h15,3665484960265591111
p2,C,23,98,379,h15,3665484960265591111
p2,Non-ROH,500,0,0,h15,3665484960265591111
p3,A,494,6,0,h15,3665484960265591111
p3,B,337,163,0,h15,3665484960265591111
p3,C,37,98,365,h15,3665484960265591111
p3,Non-ROH,500,0,0,h15,3665484960265591111
p1,A,403,97,0,h15,3674990435318027120
p1,B,70,411,19,h15,3674990435318027120
p1,C,21,112,367,h15,3674990435318027120
p1,Non-ROH,500,0,0,h15,3674990435318027120
p2,A,478,22,0,h15,3674990435318027120
p2,B,200,300,0,h15,3674990435318027120
p2,C,15,108,377,h15,3674990435318027120
p2,Non-ROH,500,0,0,h15,3674990435318027120
p3,A,483,17,0,h15,3674990435318027120
p3,B,211,289,0,h15,3674990435318027120
p3,C,21,167,312,h15,3674990435318027120
p3,Non-ROH,500,0,0,h15,3674990435318027120
p1,A,485,15,0,h15,3682555276413059268
p1,B,97,389,14,h15,3682555276413059268
p1,C,21,85,394,h15,3682555276413059268
p1,Non-ROH,500,0,0,h15,3682555276413059268
p2,A,500,0,0,h15,3682555276413059268
p2,B,214,286,0,h15,3682555276413059268
p2,C,20,105,375,h15,3682555276413059268
p2,Non-ROH,500,0,0,h15,3682555276413059268
p3,A,498,2,0,h15,3682555276413059268
p3,B,259,241,0,h15,3682555276413059268
p3,C,10,112,378,h15,3682555276413059268
p3,Non-ROH,500,0,0,h15,3682555276413059268
p1,A,471,29,0,h15,3710035758932078803
p1,B,122,364,14,h15,3710035758932078803
p1,C,39,89,372,h15,3710035758932078803
p1,Non-ROH,500,0,0,h15,3710035758932078803
p2,A,498,2,0,h15,3710035758932078803
p2,B,309,191,0,h15,3710035758932078803
p2,C,35,91,374,h15,3710035758932078803
p2,Non-ROH,500,0,0,h15,3710035758932078803
p3,A,499,1,0,h15,3710035758932078803
p3,B,303,197,0,h15,3710035758932078803
p3,C,25,119,356,h15,3710035758932078803
p3,Non-ROH,500,0,0,h15,3710035758932078803
p1,A,471,29,0,h15,3715864596017978579
p1,B,159,326,15,h15,3715864596017978579
p1,C,30,105,365,h15,3715864596017978579
p1,Non-ROH,500,0,0,h15,3715864596017978579
p2,A,499,1,0,h15,3715864596017978579
p2,B,273,227,0,h15,3715864596017978579
p2,C,21,124,355,h15,3715864596017978579
p2,Non-ROH,500,0,0,h15,3715864596017978579
p3,A,500,0,0,h15,3715864596017978579
p3,B,355,145,0,h15,3715864596017978579
p3,C,33,115,352,h15,3715864596017978579
p3,Non-ROH,500,0,0,h15,3715864596017978579
p1,A,463,37,0,h15,3718566910888851816
p1,B,122,365,13,h15,3718566910888851816
p1,C,31,76,393,h15,3718566910888851816
p1,Non-ROH,500,0,0,h15,3718566910888851816
p2,A,495,5,0,h15,3718566910888851816
p2,B,275,225,0,h15,3718566910888851816
p2,C,13,117,370,h15,3718566910888851816
p2,Non-ROH,500,0,0,h15,3718566910888851816
p3,A,500,0,0,h15,3718566910888851816
p3,B,359,141,0,h15,3718566910888851816
p3,C,17,146,337,h15,3718566910888851816
p3,Non-ROH,500,0,0,h15,3718566910888851816
p1,A,472,28,0,h15,3741387974114566182
p1,B,143,347,10,h15,3741387974114566182
p1,C,31,93,376,h15,3741387974114566182
p1,Non-ROH,500,0,0,h15,3741387974114566182
p2,A,499,1,0,h15,3741387974114566182
p2,B,304,196,0,h15,3741387974114566182
p2,C,32,129,339,h15,3741387974114566182
p2,Non-ROH,500,0,0,h15,3741387974114566182
p3,A,500,0,0,h15,3741387974114566182
p3,B,327,173,0,h15,3741387974114566182
p3,C,26,147,327,h15,3741387974114566182
p3,Non-ROH,500,0,0,h15,3741387974114566182
p1,A,458,42,0,h15,374341739460041193
p1,B,82,409,9,h15,374341739460041193
p1,C,21,92,387,h15,374341739460041193
p1,Non-ROH,500,0,0,h15,374341739460041193
p2,A,497,3,0,h15,374341739460041193
p2,B,181,319,0,h15,374341739460041193
p2,C,15,202,283,h15,374341739460041193
p2,Non-ROH,500,0,0,h15,374341739460041193
p3,A,498,2,0,h15,374341739460041193
p3,B,272,228,0,h15,374341739460041193
p3,C,8,154,338,h15,374341739460041193
p3,Non-ROH,500,0,0,h15,374341739460041193
p1,A,437,63,0,h15,3799441521496706780
p1,B,78,411,11,h15,3799441521496706780
p1,C,50,79,371,h15,3799441521496706780
p1,Non-ROH,500,0,0,h15,3799441521496706780
p2,A,480,20,0,h15,3799441521496706780
p2,B,188,311,1,h15,3799441521496706780
p2,C,126,54,320,h15,3799441521496706780
p2,Non-ROH,500,0,0,h15,3799441521496706780
p3,A,490,10,0,h15,3799441521496706780
p3,B,236,264,0,h15,3799441521496706780
p3,C,58,60,382,h15,3799441521496706780
p3,Non-ROH,500,0,0,h15,3799441521496706780
p1,A,441,59,0,h15,3825117683840938324
p1,B,81,407,12,h15,3825117683840938324
p1,C,27,83,390,h15,3825117683840938324
p1,Non-ROH,500,0,0,h15,3825117683840938324
p2,A,475,25,0,h15,3825117683840938324
p2,B,209,290,1,h15,3825117683840938324
p2,C,17,131,352,h15,3825117683840938324
p2,Non-ROH,500,0,0,h15,3825117683840938324
p3,A,489,11,0,h15,3825117683840938324
p3,B,295,205,0,h15,3825117683840938324
p3,C,9,103,388,h15,3825117683840938324
p3,Non-ROH,500,0,0,h15,3825117683840938324
p1,A,400,100,0,h15,387848202620494590
p1,B,63,425,12,h15,387848202620494590
p1,C,24,115,361,h15,387848202620494590
p1,Non-ROH,500,0,0,h15,387848202620494590
p2,A,492,8,0,h15,387848202620494590
p2,B,167,333,0,h15,387848202620494590
p2,C,15,103,382,h15,387848202620494590
p2,Non-ROH,500,0,0,h15,387848202620494590
p3,A,494,6,0,h15,387848202620494590
p3,B,197,303,0,h15,387848202620494590
p3,C,7,93,400,h15,387848202620494590
p3,Non-ROH,500,0,0,h15,387848202620494590
p1,A,446,54,0,h15,3887498762517043565
p1,B,83,405,12,h15,3887498762517043565
p1,C,32,113,355,h15,3887498762517043565
p1,Non-ROH,500,0,0,h15,3887498762517043565
p2,A,489,11,0,h15,3887498762517043565
p2,B,268,232,0,h15,3887498762517043565
p2,C,14,102,384,h15,3887498762517043565
p2,Non-ROH,500,0,0,h15,3887498762517043565
p3,A,495,5,0,h15,3887498762517043565
p3,B,295,205,0,h15,3887498762517043565
p3,C,18,167,315,h15,3887498762517043565
p3,Non-ROH,500,0,0,h15,3887498762517043565
p1,A,429,71,0,h15,3889270355882478351
p1,B,85,401,14,h15,3889270355882478351
p1,C,25,116,359,h15,3889270355882478351
p1,Non-ROH,500,0,0,h15,3889270355882478351
p2,A,492,8,0,h15,3889270355882478351
p2,B,204,296,0,h15,3889270355882478351
p2,C,15,86,399,h15,3889270355882478351
p2,Non-ROH,500,0,0,h15,3889270355882478351
p3,A,496,4,0,h15,3889270355882478351
p3,B,273,227,0,h15,3889270355882478351
p3,C,12,152,336,h15,3889270355882478351
p3,Non-ROH,500,0,0,h15,3889270355882478351
p1,A,445,55,0,h15,3905365602039565782
p1,B,101,381,18,h15,3905365602039565782
p1,C,30,106,364,h15,3905365602039565782
p1,Non-ROH,500,0,0,h15,3905365602039565782
p2,A,495,5,0,h15,3905365602039565782
p2,B,259,241,0,h15,3905365602039565782
p2,C,16,162,322,h15,3905365602039565782
p2,Non-ROH,500,0,0,h15,3905365602039565782
p3,A,498,2,0,h15,3905365602039565782
p3,B,268,232,0,h15,3905365602039565782
p3,C,21,174,305,h15,3905365602039565782
p3,Non-ROH,500,0,0,h15,3905365602039565782
p1,A,481,19,0,h15,3909014931439800737
p1,B,83,401,16,h15,3909014931439800737
p1,C,23,109,368,h15,3909014931439800737
p1,Non-ROH,500,0,0,h15,3909014931439800737
p2,A,493,7,0,h15,3909014931439800737
