hXX,replicate,pop,A_0,A_1,A_2,A_nan,B_0,B_1,B_2,B_nan,C_0,C_1,C_2,C_nan,NONE_0,NONE_1,NONE_2,NONE_nan
h00,2603773830718323133,p1,0,1,499,0,16,232,252,0,352,89,59,0,0,0,500,0
h00,2603773830718323133,p2,0,0,500,0,0,74,426,0,324,132,44,0,0,0,500,0
h00,2603773830718323133,p3,0,0,500,0,0,32,468,0,340,117,43,0,0,0,500,0
h00,2642088376575620987,p1,0,1,499,0,10,242,248,0,350,107,43,0,0,0,500,0
h00,2642088376575620987,p2,0,0,500,0,0,116,384,0,367,88,45,0,0,0,500,0
h00,2642088376575620987,p3,0,0,500,0,0,54,446,0,347,104,49,0,0,0,500,0
h00,2653841568400124273,p1,0,0,500,0,12,243,245,0,381,41,78,0,0,0,500,0
h00,2653841568400124273,p2,0,0,500,0,0,87,413,0,383,26,91,0,0,0,500,0
h00,2653841568400124273,p3,0,0,500,0,0,23,477,0,354,43,103,0,0,0,500,0
h00,2655859107521200994,p1,0,0,500,0,15,215,270,0,349,38,113,0,0,0,500,0
h00,2655859107521200994,p2,0,0,500,0,0,57,443,0,363,62,75,0,0,0,500,0
h00,2655859107521200994,p3,0,0,500,0,0,32,468,0,393,41,66,0,0,0,500,0
h00,2664880680665600388,p1,0,0,500,0,17,260,223,0,378,71,51,0,0,0,500,0
h00,2664880680665600388,p2,0,0,500,0,0,93,407,0,335,134,31,0,0,0,500,0
h00,2664880680665600388,p3,0,0,500,0,0,31,469,0,324,140,36,0,0,0,500,0
h00,2671706936193863748,p1,0,1,499,0,13,247,240,0,377,56,67,0,0,0,500,0
h00,2671706936193863748,p2,0,0,500,0,0,87,413,0,317,104,79,0,0,0,500,0
h00,2671706936193863748,p3,0,0,500,0,0,50,450,0,313,110,77,0,0,0,500,0
h00,2691141080745763637,p1,0,0,500,0,13,264,223,0,353,89,58,0,0,0,500,0
h00,2691141080745763637,p2,0,0,500,0,0,78,422,0,369,90,41,0,0,0,500,0
h00,2691141080745763637,p3,0,0,500,0,0,40,460,0,386,76,38,0,0,0,500,0
h00,270483754946125459,p1,0,0,500,0,31,228,241,0,370,74,56,0,0,0,500,0
h00,270483754946125459,p2,0,0,500,0,0,65,435,0,360,100,40,0,0,0,500,0
h00,270483754946125459,p3,0,0,500,0,0,41,459,0,386,68,46,0,0,0,500,0
h00,271591246254653605,p1,0,0,500,0,13,237,250,0,359,39,102,0,0,0,500,0
h00,271591246254653605,p2,0,0,500,0,1,63,436,0,389,20,91,0,0,0,500,0
h00,271591246254653605,p3,0,0,500,0,0,47,453,0,332,39,129,0,0,0,500,0
h00,2758864400102165616,p1,0,0,500,0,16,257,227,0,376,62,62,0,0,0,500,0
h00,2758864400102165616,p2,0,0,500,0,0,106,394,0,377,90,33,0,0,0,500,0
h00,2758864400102165616,p3,0,0,500,0,0,37,463,0,368,87,45,0,0,0,500,0
h00,2779358138066508310,p1,0,2,498,0,9,243,248,0,363,76,61,0,0,0,500,0
h00,2779358138066508310,p2,0,0,500,0,0,73,427,0,347,104,49,0,0,0,500,0
h00,2779358138066508310,p3,0,0,500,0,0,40,460,0,337,123,40,0,0,0,500,0
h00,2783379615822094480,p1,0,0,500,0,13,243,244,0,359,83,58,0,0,0,500,0
h00,2783379615822094480,p2,0,0,500,0,0,58,442,0,343,125,32,0,0,0,500,0
h00,2783379615822094480,p3,0,0,500,0,0,59,441,0,372,95,33,0,0,0,500,0
h00,2787227107786957027,p1,0,0,500,0,14,244,242,0,368,66,66,0,0,0,500,0
h00,2787227107786957027,p2,0,0,500,0,0,98,402,0,364,90,46,0,0,0,500,0
h00,2787227107786957027,p3,0,0,500,0,0,47,453,0,375,90,35,0,0,0,500,0
h00,2795609852195796678,p1,0,1,499,0,10,229,261,0,374,58,68,0,0,0,500,0
h00,2795609852195796678,p2,0,0,500,0,0,94,406,0,365,64,71,0,0,0,500,0
h00,2795609852195796678,p3,0,0,500,0,0,57,443,0,375,69,56,0,0,0,500,0
h00,2808630523817454920,p1,0,0,500,0,22,258,220,0,388,58,54,0,0,0,500,0
h00,2808630523817454920,p2,0,0,500,0,0,89,411,0,360,83,57,0,0,0,500,0
h00,2808630523817454920,p3,0,0,500,0,0,28,472,0,337,86,77,0,0,0,500,0
h00,281200035054616547,p1,0,1,499,0,15,236,249,0,371,56,73,0,0,0,500,0
h00,281200035054616547,p2,0,0,500,0,0,69,431,0,409,57,34,0,0,0,500,0
h00,281200035054616547,p3,0,0,500,0,0,41,459,0,394,68,38,0,0,0,500,0
h00,2822220745379781803,p1,0,0,500,0,12,262,226,0,386,68,46,0,0,0,500,0
h00,2822220745379781803,p2,0,0,500,0,0,136,364,0,383,88,29,0,0,0,500,0
h00,2822220745379781803,p3,0,0,500,0,0,55,445,0,301,155,44,0,0,0,500,0
h00,2848035134851388027,p1,0,0,500,0,14,273,213,0,382,61,57,0,0,0,500,0
h00,2848035134851388027,p2,0,0,500,0,0,93,407,0,343,121,36,0,0,0,500,0
h00,2848035134851388027,p3,0,0,500,0,0,41,459,0,351,98,51,0,0,0,500,0
h00,2852581805686108790,p1,0,0,500,0,17,284,199,0,366,83,51,0,0,0,500,0
h00,2852581805686108790,p2,0,0,500,0,0,71,429,0,388,78,34,0,0,0,500,0
h00,2852581805686108790,p3,0,0,500,0,0,44,456,0,356,103,41,0,0,0,500,0
h00,2858835733309443672,p1,0,0,500,0,17,187,296,0,368,66,66,0,0,0,500,0
h00,2858835733309443672,p2,0,0,500,0,0,53,447,0,381,78,41,0,0,0,500,0
h00,2858835733309443672,p3,0,0,500,0,0,24,476,0,358,108,34,0,0,0,500,0
h00,2865146821799033060,p1,0,1,499,0,19,238,243,0,403,54,43,0,0,0,500,0
h00,2865146821799033060,p2,0,0,500,0,0,83,417,0,365,94,41,0,0,0,500,0
h00,2865146821799033060,p3,0,0,500,0,0,49,451,0,318,151,31,0,0,0,500,0
h00,2878077817887578999,p1,0,1,499,0,13,266,221,0,387,56,57,0,0,0,500,0
h00,2878077817887578999,p2,0,0,500,0,0,92,408,0,314,154,32,0,0,0,500,0
h00,2878077817887578999,p3,0,0,500,0,0,55,445,0,376,88,36,0,0,0,500,0
h00,2886220092989791333,p1,0,0,500,0,14,253,233,0,378,62,60,0,0,0,500,0
h00,2886220092989791333,p2,0,0,500,0,0,108,392,0,393,73,34,0,0,0,500,0
h00,2886220092989791333,p3,0,0,500,0,0,44,456,0,378,75,47,0,0,0,500,0
h00,2888126316012786146,p1,0,3,497,0,25,242,233,0,383,62,55,0,0,0,500,0
h00,2888126316012786146,p2,0,0,500,0,0,62,438,0,339,124,37,0,0,0,500,0
h00,2888126316012786146,p3,0,0,500,0,0,35,465,0,353,101,46,0,0,0,500,0
h00,2921426540513185172,p1,0,0,500,0,22,234,244,0,379,58,63,0,0,0,500,0
h00,2921426540513185172,p2,0,0,500,0,0,66,434,0,378,73,49,0,0,0,500,0
h00,2921426540513185172,p3,0,0,500,0,0,49,451,0,394,69,37,0,0,0,500,0
h00,2921933502032537214,p1,0,4,496,0,15,237,248,0,363,73,64,0,0,0,500,0
h00,2921933502032537214,p2,0,0,500,0,0,68,432,0,378,69,53,0,0,0,500,0
h00,2921933502032537214,p3,0,0,500,0,0,46,454,0,351,113,36,0,0,0,500,0
h00,2923606406820336693,p1,0,0,500,0,11,269,220,0,351,100,49,0,0,0,500,0
h00,2923606406820336693,p2,0,0,500,0,0,124,376,0,367,93,40,0,0,0,500,0
h00,2923606406820336693,p3,0,0,500,0,0,68,432,0,337,124,39,0,0,0,500,0
h00,2966237868303496626,p1,0,0,500,0,14,253,233,0,376,67,57,0,0,0,500,0
h00,2966237868303496626,p2,0,0,500,0,0,108,392,0,365,99,36,0,0,0,500,0
h00,2966237868303496626,p3,0,0,500,0,0,45,455,0,292,163,45,0,0,0,500,0
h00,2976638450342219709,p1,0,1,499,0,12,276,212,0,385,59,56,0,0,0,500,0
h00,2976638450342219709,p2,0,0,500,0,0,127,373,0,306,157,37,0,0,0,500,0
h00,2976638450342219709,p3,0,0,500,0,0,68,432,0,387,83,30,0,0,0,500,0
h00,3005586598917918993,p1,0,0,500,0,18,189,293,0,368,75,57,0,0,0,500,0
h00,3005586598917918993,p2,0,0,500,0,0,58,442,0,357,89,54,0,0,0,500,0
h00,3005586598917918993,p3,0,0,500,0,0,39,461,0,285,179,36,0,0,0,500,0
h00,3010344131163025760,p1,0,3,497,0,20,222,258,0,393,55,52,0,0,0,500,0
h00,3010344131163025760,p2,0,0,500,0,0,96,404,0,338,120,42,0,0,0,500,0
h00,3010344131163025760,p3,0,0,500,0,0,33,467,0,276,183,41,0,0,0,500,0
h00,3010793565915229609,p1,0,0,500,0,14,235,251,0,359,77,64,0,0,0,500,0
h00,3010793565915229609,p2,0,0,500,0,0,71,429,0,390,67,43,0,0,0,500,0
h00,3010793565915229609,p3,0,0,500,0,0,22,478,0,353,104,43,0,0,0,500,0
h00,3014509334178662496,p1,0,0,500,0,9,218,273,0,390,64,46,0,0,0,500,0
h00,3014509334178662496,p2,0,0,500,0,0,79,421,0,339,124,37,0,0,0,500,0
h00,3014509334178662496,p3,0,0,500,0,0,36,464,0,366,74,60,0,0,0,500,0
h00,3033343945241183067,p1,0,0,500,0,14,245,241,0,380,55,65,0,0,0,500,0
h00,3033343945241183067,p2,0,0,500,0,0,80,420,0,345,61,94,0,0,0,500,0
h00,3033343945241183067,p3,0,0,500,0,1,35,464,0,299,99,102,0,0,0,500,0
h00,3038989552798495505,p1,0,0,500,0,13,219,268,0,378,43,79,0,0,0,500,0
h00,3038989552798495505,p2,0,0,500,0,0,57,443,0,278,95,127,0,0,0,500,0
h00,3038989552798495505,p3,0,0,500,0,0,44,456,0,371,58,71,0,0,0,500,0
h00,3061773785222534487,p1,1,0,499,0,23,247,230,0,363,84,53,0,0,1,499,0
h00,3061773785222534487,p2,0,0,500,0,0,82,418,0,346,113,41,0,0,0,500,0
h00,3061773785222534487,p3,0,0,500,0,0,52,448,0,311,150,39,0,0,0,500,0
h00,3080181151794706567,p1,0,1,499,0,13,214,273,0,377,71,52,0,0,0,500,0
h00,3080181151794706567,p2,0,0,500,0,0,58,442,0,293,160,47,0,0,0,500,0
h00,3080181151794706567,p3,0,0,500,0,0,37,463,0,369,90,41,0,0,0,500,0
h00,312131574232549325,p1,0,0,500,0,12,234,254,0,363,70,67,0,0,0,500,0
h00,312131574232549325,p2,0,0,500,0,0,83,417,0,373,94,33,0,0,0,500,0
h00,312131574232549325,p3,0,0,500,0,0,41,459,0,390,74,36,0,0,0,500,0
h00,3129014550563080706,p1,0,0,500,0,23,288,189,0,367,78,55,0,0,0,500,0
h00,3129014550563080706,p2,0,0,500,0,0,101,399,0,339,114,47,0,0,0,500,0
h00,3129014550563080706,p3,0,0,500,0,0,63,437,0,333,118,49,0,0,0,500,0
h00,3136481499597392437,p1,0,0,500,0,14,216,270,0,367,42,91,0,0,0,500,0
h00,3136481499597392437,p2,0,0,500,0,0,87,413,0,367,37,96,0,0,0,500,0
h00,3136481499597392437,p3,0,0,500,0,0,28,472,0,336,31,133,0,0,0,500,0
h00,3142169725982065825,p1,0,0,500,0,13,246,241,0,367,49,84,0,0,0,500,0
h00,3142169725982065825,p2,0,0,500,0,0,60,440,0,366,48,86,0,0,0,500,0
h00,3142169725982065825,p3,0,0,500,0,0,40,460,0,379,42,79,0,0,0,500,0
h00,3144181731382867048,p1,0,0,500,0,15,243,242,0,376,70,54,0,0,0,500,0
h00,3144181731382867048,p2,0,0,500,0,0,97,403,0,338,119,43,0,0,0,500,0
h00,3144181731382867048,p3,0,0,500,0,0,45,455,0,194,270,36,0,0,0,500,0
h00,3149234040662007951,p1,0,2,498,0,10,219,271,0,378,60,62,0,0,0,500,0
h00,3149234040662007951,p2,0,0,500,0,0,44,456,0,366,98,36,0,0,0,500,0
h00,3149234040662007951,p3,0,0,500,0,0,43,457,0,347,117,36,0,0,0,500,0
h00,316097434901446919,p1,0,0,500,0,17,241,242,0,346,91,63,0,0,0,500,0
h00,316097434901446919,p2,0,0,500,0,0,67,433,0,354,102,44,0,0,0,500,0
h00,316097434901446919,p3,0,0,500,0,0,50,450,0,372,86,42,0,0,0,500,0
h00,3179534011170499778,p1,0,1,499,0,15,248,237,0,364,78,58,0,0,0,500,0
h00,3179534011170499778,p2,0,0,500,0,0,96,404,0,379,77,44,0,0,0,500,0
h00,3179534011170499778,p3,0,0,500,0,0,49,451,0,378,67,55,0,0,0,500,0
h00,3201694301304624298,p1,0,0,500,0,17,230,253,0,367,67,66,0,0,0,500,0
h00,3201694301304624298,p2,0,0,500,0,0,78,422,0,362,92,46,0,0,0,500,0
h00,3201694301304624298,p3,0,0,500,0,0,33,467,0,397,56,47,0,0,0,500,0
h00,3261894297314430348,p1,0,0,500,0,13,295,192,0,373,79,48,0,0,0,500,0
h00,3261894297314430348,p2,0,0,500,0,0,96,404,0,377,85,38,0,0,0,500,0
h00,3261894297314430348,p3,0,0,500,0,0,56,444,0,372,98,30,0,0,0,500,0
h00,3283206090760178577,p1,0,1,499,0,8,241,251,0,358,78,64,0,0,0,500,0
h00,3283206090760178577,p2,0,0,500,0,0,84,416,0,389,76,35,0,0,0,500,0
h00,3283206090760178577,p3,0,0,500,0,0,28,472,0,378,88,34,0,0,0,500,0
h00,3289373367234797345,p1,0,0,500,0,15,232,253,0,376,64,60,0,0,0,500,0
h00,3289373367234797345,p2,0,0,500,0,0,67,433,0,392,56,52,0,0,0,500,0
h00,3289373367234797345,p3,0,0,500,0,0,51,449,0,401,52,47,0,0,0,500,0
h00,3289727879080075424,p1,0,0,500,0,22,206,272,0,389,49,62,0,0,0,500,0
h00,3289727879080075424,p2,0,0,500,0,0,65,435,0,391,61,48,0,0,0,500,0
h00,3289727879080075424,p3,0,0,500,0,0,35,465,0,290,157,53,0,0,0,500,0
h00,3307827960955054846,p1,0,0,500,0,13,272,215,0,345,95,60,0,0,0,500,0
h00,3307827960955054846,p2,0,0,500,0,0,77,423,0,373,47,80,0,0,0,500,0
h00,3307827960955054846,p3,0,0,500,0,0,47,453,0,323,88,89,0,0,0,500,0
h00,3316206051838487293,p1,0,1,499,0,13,258,229,0,351,98,51,0,0,0,500,0
h00,3316206051838487293,p2,0,0,500,0,0,106,394,0,319,147,34,0,0,0,500,0
h00,3316206051838487293,p3,0,0,500,0,0,44,456,0,310,156,34,0,0,0,500,0
h00,3388953417953374402,p1,0,2,498,0,23,261,216,0,392,59,49,0,0,0,500,0
h00,3388953417953374402,p2,0,0,500,0,0,84,416,0,340,107,53,0,0,0,500,0
h00,3388953417953374402,p3,0,0,500,0,0,36,464,0,370,75,55,0,0,0,500,0
h00,3420833918723844240,p1,0,2,498,0,13,244,243,0,365,85,50,0,0,0,500,0
h00,3420833918723844240,p2,0,0,500,0,0,73,427,0,360,94,46,0,0,0,500,0
h00,3420833918723844240,p3,0,0,500,0,0,52,448,0,358,92,50,0,0,0,500,0
h00,3423478990075565859,p1,0,3,497,0,13,281,206,0,379,78,43,0,0,0,500,0
h00,3423478990075565859,p2,0,0,500,0,0,127,373,0,356,100,44,0,0,0,500,0
h00,3423478990075565859,p3,0,0,500,0,0,49,451,0,325,141,34,0,0,0,500,0
h00,3432467835900654966,p1,0,4,496,0,14,268,218,0,371,77,52,0,0,0,500,0
h00,3432467835900654966,p2,0,0,500,0,1,140,359,0,292,174,34,0,0,0,500,0
h00,3432467835900654966,p3,0,0,500,0,0,58,442,0,379,90,31,0,0,0,500,0
h00,3439266075144882593,p1,0,0,500,0,17,236,247,0,385,60,55,0,0,0,500,0
h00,3439266075144882593,p2,0,0,500,0,0,73,427,0,339,121,40,0,0,0,500,0
h00,3439266075144882593,p3,0,0,500,0,0,41,459,0,366,93,41,0,0,0,500,0
h00,3453325846810690203,p1,0,0,500,0,7,235,258,0,359,41,100,0,0,0,500,0
h00,3453325846810690203,p2,0,0,500,0,0,103,397,0,380,37,83,0,0,0,500,0
h00,3453325846810690203,p3,0,0,500,0,0,38,462,0,368,36,96,0,0,0,500,0
h00,3471541157276798424,p1,0,0,500,0,16,227,257,0,385,53,62,0,0,0,500,0
h00,3471541157276798424,p2,0,0,500,0,0,87,413,0,374,80,46,0,0,0,500,0
h00,3471541157276798424,p3,0,0,500,0,0,44,456,0,373,85,42,0,0,0,500,0
h00,3483597259819132404,p1,0,2,498,0,21,228,251,0,350,66,84,0,0,0,500,0
h00,3483597259819132404,p2,0,0,500,0,0,108,392,0,324,75,101,0,0,0,500,0
h00,3483597259819132404,p3,0,0,500,0,0,46,454,0,347,95,58,0,0,0,500,0
h00,3602606635223752655,p1,0,1,499,0,11,260,229,0,368,85,47,0,0,0,500,0
h00,3602606635223752655,p2,0,0,500,0,0,106,394,0,383,75,42,0,0,0,500,0
h00,3602606635223752655,p3,0,0,500,0,0,67,433,0,373,94,33,0,0,0,500,0
h00,3620378368543051960,p1,0,0,500,0,23,206,271,0,367,73,60,0,0,0,500,0
h00,3620378368543051960,p2,0,0,500,0,0,84,416,0,330,120,50,0,0,0,500,0
h00,3620378368543051960,p3,0,0,500,0,0,32,468,0,348,97,55,0,0,0,500,0
h00,3646809819555529717,p1,0,1,499,0,17,219,264,0,371,69,60,0,0,0,500,0
h00,3646809819555529717,p2,0,0,500,0,0,45,455,0,335,125,40,0,0,0,500,0
h00,3646809819555529717,p3,0,0,500,0,0,34,466,0,327,110,63,0,0,0,500,0
h00,370897708012610843,p1,0,1,499,0,10,259,231,0,377,70,53,0,0,0,500,0
h00,370897708012610843,p2,0,0,500,0,0,92,408,0,382,81,37,0,0,0,500,0
h00,370897708012610843,p3,0,0,500,0,0,38,462,0,367,103,30,0,0,0,500,0
h00,3746813413018173642,p1,0,0,500,0,9,275,216,0,383,68,49,0,0,0,500,0
h00,3746813413018173642,p2,0,0,500,0,0,89,411,0,353,108,39,0,0,0,500,0
h00,3746813413018173642,p3,0,0,500,0,0,39,461,0,348,115,37,0,0,0,500,0
h00,374873582700968554,p1,0,0,500,0,9,275,216,0,367,68,65,0,0,0,500,0
h00,374873582700968554,p2,0,0,500,0,0,106,394,0,374,83,43,0,0,0,500,0
h00,374873582700968554,p3,0,0,500,0,0,32,468,0,372,80,48,0,0,0,500,0
h00,3782747150085181047,p1,0,0,500,0,12,255,233,0,368,66,66,0,0,0,500,0
h00,3782747150085181047,p2,0,0,500,0,0,88,412,0,372,85,43,0,0,0,500,0
h00,3782747150085181047,p3,0,0,500,0,0,48,452,0,377,82,41,0,0,0,500,0
h00,3783312406048574783,p1,0,1,499,0,16,273,211,0,370,84,46,0,0,0,500,0
h00,3783312406048574783,p2,0,0,500,0,0,114,386,0,336,111,53,0,0,0,500,0
h00,3783312406048574783,p3,0,0,500,0,0,47,453,0,322,147,31,0,0,0,500,0
h00,3857728332733070791,p1,0,2,498,0,20,259,221,0,360,88,52,0,0,0,500,0
h00,3857728332733070791,p2,0,0,500,0,0,102,398,0,380,84,36,0,0,0,500,0
h00,3857728332733070791,p3,0,0,500,0,0,66,434,0,386,90,24,0,0,0,500,0
h00,3870569051277263198,p1,0,0,500,0,14,259,227,0,369,71,60,0,0,0,500,0
h00,3870569051277263198,p2,0,0,500,0,0,85,415,0,360,95,45,0,0,0,500,0
h00,3870569051277263198,p3,0,0,500,0,0,37,463,0,380,81,39,0,0,0,500,0
h00,3872502974202693052,p1,0,1,499,0,17,215,268,0,391,71,38,0,0,0,500,0
h00,3872502974202693052,p2,0,0,500,0,0,65,435,0,359,104,37,0,0,0,500,0
h00,3872502974202693052,p3,0,0,500,0,0,17,483,0,342,124,34,0,0,0,500,0
h00,3892276675451754626,p1,0,0,500,0,19,224,257,0,379,60,61,0,0,0,500,0
h00,3892276675451754626,p2,0,0,500,0,0,86,414,0,389,76,35,0,0,0,500,0
h00,3892276675451754626,p3,0,0,500,0,0,43,457,0,370,87,43,0,0,0,500,0
h00,3906578313109414030,p1,0,0,500,0,20,226,254,0,355,88,57,0,0,0,500,0
h00,3906578313109414030,p2,0,0,500,0,0,74,426,0,325,127,48,0,0,0,500,0
h00,3906578313109414030,p3,0,0,500,0,0,33,467,0,235,221,44,0,0,0,500,0
h00,3914451166109892882,p1,0,0,500,0,14,236,250,0,373,60,67,0,0,0,500,0
h00,3914451166109892882,p2,0,0,500,0,0,74,426,0,363,82,55,0,0,0,500,0
h00,3914451166109892882,p3,0,0,500,0,0,47,453,0,384,75,41,0,0,0,500,0
h00,3930435202843891156,p1,0,0,500,0,16,234,250,0,373,70,57,0,0,0,500,0
h00,3930435202843891156,p2,0,0,500,0,0,67,433,0,327,139,34,0,0,0,500,0
h00,3930435202843891156,p3,0,0,500,0,0,40,460,0,364,101,35,0,0,0,500,0
h00,3931579058868833233,p1,0,0,500,0,18,210,272,0,387,31,82,0,0,0,500,0
h00,3931579058868833233,p2,0,0,500,0,0,57,443,0,385,44,71,0,0,0,500,0
h00,3931579058868833233,p3,0,0,500,0,0,42,458,0,379,37,84,0,0,0,500,0
h00,3936448565818775640,p1,0,1,499,0,7,255,238,0,361,85,54,0,0,0,500,0
h00,3936448565818775640,p2,0,0,500,0,0,78,422,0,348,104,48,0,0,0,500,0
h00,3936448565818775640,p3,0,0,500,0,0,40,460,0,321,121,58,0,0,0,500,0
h00,395142773015513016,p1,0,0,500,0,20,217,263,0,382,76,42,0,0,0,500,0
h00,395142773015513016,p2,0,0,500,0,0,60,440,0,395,77,28,0,0,0,500,0
h00,395142773015513016,p3,0,0,500,0,0,29,471,0,387,84,29,0,0,0,500,0
h00,3967630831491443326,p1,0,0,500,0,12,228,260,0,356,96,48,0,0,0,500,0
h00,3967630831491443326,p2,0,0,500,0,0,88,412,0,321,127,52,0,0,0,500,0
h00,3967630831491443326,p3,0,0,500,0,0,43,457,0,293,161,46,0,0,0,500,0
h00,4029132440299934778,p1,0,0,500,0,22,222,256,0,375,72,53,0,0,0,500,0
h00,4029132440299934778,p2,0,0,500,0,0,76,424,0,357,80,63,0,0,0,500,0
h00,4029132440299934778,p3,0,0,500,0,0,41,459,0,371,86,43,0,0,0,500,0
h00,4050088701953919497,p1,0,0,500,0,11,248,241,0,387,64,49,0,0,0,500,0
h00,4050088701953919497,p2,0,0,500,0,0,74,426,0,377,83,40,0,0,0,500,0
h00,4050088701953919497,p3,0,0,500,0,0,54,446,0,364,95,41,0,0,0,500,0
h00,4068627093876524908,p1,0,0,500,0,13,242,245,0,365,87,48,0,0,0,500,0
h00,4068627093876524908,p2,0,0,500,0,0,78,422,0,375,83,42,0,0,0,500,0
h00,4068627093876524908,p3,0,0,500,0,0,53,447,0,400,64,36,0,0,0,500,0
h00,408521173642501465,p1,0,0,500,0,15,240,245,0,361,75,64,0,0,0,500,0
h00,408521173642501465,p2,0,0,500,0,0,82,418,0,372,96,32,0,0,0,500,0
h00,408521173642501465,p3,0,0,500,0,0,44,456,0,359,108,33,0,0,0,500,0
h00,4098198446687774258,p1,0,0,500,0,12,214,274,0,358,88,54,0,0,0,500,0
h00,4098198446687774258,p2,0,0,500,0,0,74,426,0,373,78,49,0,0,0,500,0
h00,4098198446687774258,p3,0,0,500,0,0,25,475,0,311,142,47,0,0,0,500,0
h00,4123684450009118347,p1,0,0,500,0,14,235,251,0,382,57,61,0,0,0,500,0
h00,4123684450009118347,p2,0,0,500,0,0,74,426,0,380,63,57,0,0,0,500,0
h00,4123684450009118347,p3,0,0,500,0,0,27,473,0,382,81,37,0,0,0,500,0
h00,4149607403261469369,p1,0,0,500,0,11,280,209,0,367,76,57,0,0,0,500,0
h00,4149607403261469369,p2,0,0,500,0,0,96,404,0,344,113,43,0,0,0,500,0
h00,4149607403261469369,p3,0,0,500,0,0,46,454,0,354,114,32,0,0,0,500,0
h00,4168685826619015799,p1,0,0,500,0,12,241,247,0,376,72,52,0,0,0,500,0
h00,4168685826619015799,p2,0,0,500,0,0,62,438,0,354,106,40,0,0,0,500,0
h00,4168685826619015799,p3,0,0,500,0,0,23,477,0,351,105,44,0,0,0,500,0
h00,4186213260065274180,p1,0,0,500,0,22,289,189,0,382,59,59,0,0,0,500,0
h00,4186213260065274180,p2,0,0,500,0,0,134,366,0,357,105,38,0,0,0,500,0
h00,4186213260065274180,p3,0,0,500,0,0,66,434,0,344,110,46,0,0,0,500,0
h00,4188275144287043396,p1,0,0,500,0,12,244,244,0,364,64,72,0,0,0,500,0
h00,4188275144287043396,p2,0,0,500,0,0,86,414,0,374,83,43,0,0,0,500,0
h00,4188275144287043396,p3,0,0,500,0,0,54,446,0,337,121,42,0,0,0,500,0
h00,4212293438182827943,p1,0,2,498,0,19,248,233,0,378,61,61,0,0,0,500,0
h00,4212293438182827943,p2,0,0,500,0,0,92,408,0,376,86,38,0,0,0,500,0
h00,4212293438182827943,p3,0,0,500,0,0,39,461,0,373,89,38,0,0,0,500,0
h00,4220763607165006847,p1,0,0,500,0,11,266,223,0,382,61,57,0,0,0,500,0
h00,4220763607165006847,p2,0,0,500,0,0,77,423,0,371,81,48,0,0,0,500,0
h00,4220763607165006847,p3,0,0,500,0,0,31,469,0,382,84,34,0,0,0,500,0
h00,4235972165186563777,p1,0,1,499,0,17,273,210,0,379,68,53,0,0,0,500,0
h00,4235972165186563777,p2,0,0,500,0,0,94,406,0,364,101,35,0,0,0,500,0
h00,4235972165186563777,p3,0,0,500,0,0,60,440,0,315,143,42,0,0,0,500,0
h00,4287375503024049342,p1,0,0,500,0,11,229,260,0,350,83,67,0,0,0,500,0
h00,4287375503024049342,p2,0,0,500,0,0,80,420,0,317,147,36,0,0,0,500,0
h00,4287375503024049342,p3,0,0,500,0,0,39,461,0,272,196,32,0,0,0,500,0
h00,4307591776055466140,p1,0,1,499,0,20,220,260,0,376,70,54,0,0,0,500,0
h00,4307591776055466140,p2,0,0,500,0,0,60,440,0,396,60,44,0,0,0,500,0
h00,4307591776055466140,p3,0,0,500,0,0,31,469,0,310,134,56,0,0,0,500,0
h00,4310394147464451238,p1,0,2,498,0,15,254,231,0,364,82,54,0,0,0,500,0
h00,4310394147464451238,p2,0,0,500,0,0,92,408,0,325,129,46,0,0,0,500,0
h00,4310394147464451238,p3,0,0,500,0,0,36,464,0,355,97,48,0,0,0,500,0
h00,4336353367558390195,p1,0,0,500,0,8,255,237,0,371,64,65,0,0,0,500,0
h00,4336353367558390195,p2,0,0,500,0,0,109,391,0,348,109,43,0,0,0,500,0
h00,4336353367558390195,p3,0,0,500,0,0,24,476,0,321,133,46,0,0,0,500,0
h00,4352922551193965507,p1,0,1,499,0,12,230,258,0,359,64,77,0,0,0,500,0
h00,4352922551193965507,p2,0,0,500,0,0,60,440,0,373,59,68,0,0,0,500,0
h00,4352922551193965507,p3,0,0,500,0,0,29,471,0,356,81,63,0,0,0,500,0
h00,4389468938384033211,p1,0,1,499,0,16,213,271,0,379,67,54,0,0,0,500,0
h00,4389468938384033211,p2,0,0,500,0,0,91,409,0,377,68,55,0,0,0,500,0
h00,4389468938384033211,p3,0,0,500,0,0,10,490,0,361,79,60,0,0,0,500,0
h00,4439124663978564770,p1,0,0,500,0,15,228,257,0,372,80,48,0,0,0,500,0
h00,4439124663978564770,p2,0,0,500,0,0,96,404,0,352,107,41,0,0,0,500,0
h00,4439124663978564770,p3,0,0,500,0,0,60,440,0,286,185,29,0,0,0,500,0
h00,4461752748252833792,p1,0,2,498,0,17,235,248,0,385,62,53,0,0,0,500,0
h00,4461752748252833792,p2,0,0,500,0,1,81,418,0,378,87,35,0,0,0,500,0
h00,4461752748252833792,p3,0,0,500,0,0,47,453,0,348,116,36,0,0,0,500,0
h00,4466035291765894741,p1,0,0,500,0,15,293,192,0,367,71,62,0,0,0,500,0
h00,4466035291765894741,p2,0,0,500,0,0,109,391,0,314,153,33,0,0,0,500,0
h00,4466035291765894741,p3,0,0,500,0,0,65,435,0,389,86,25,0,0,0,500,0
